STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNOW,TMAX,TMIN
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691213,0.00,0.0,41,21
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691214,0.01,0.5,39,22
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691215,0.00,0.0,26,10
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691216,0.00,0.0,27,5
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691217,0.00,0.0,29,21
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691218,0.00,0.0,35,23
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691219,0.00,0.0,31,14
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691220,0.00,0.0,30,6
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691221,0.12,1.0,31,20
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691222,0.02,0.5,27,7
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691223,0.13,2.0,26,19
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691224,0.11,1.5,26,8
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691225,0.00,0.0,27,18
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691226,0.00,0.0,26,12
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691227,0.00,0.0,24,4
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691228,0.18,2.0,29,20
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691229,0.00,0.0,29,23
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691230,0.00,0.0,28,11
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19691231,0.00,0.0,31,24
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700101,0.00,0.0,25,15
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700102,0.00,0.0,23,8
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700103,0.00,0.0,23,7
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700104,0.00,0.0,25,3
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700105,0.00,0.0,18,-4
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700106,0.00,0.0,2,-13
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700107,0.00,0.0,-1,-10
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700108,0.00,0.0,-2,-15
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700109,0.00,0.0,7,-4
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700110,0.00,0.0,21,-6
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700111,0.01,0.0,28,20
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700112,0.00,0.0,28,6
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700113,0.00,0.0,24,4
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700114,0.00,0.0,27,17
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700115,0.00,0.0,33,18
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700116,0.00,0.0,34,10
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700117,0.06,0.5,11,5
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700118,0.00,0.0,6,-12
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700119,0.02,0.3,-2,-15
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700120,0.00,0.0,-3,-16
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700121,0.00,0.0,-3,-21
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700122,0.34,4.0,19,-14
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700123,0.05,0.5,22,10
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700124,0.00,0.0,43,3
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700125,0.00,0.0,39,30
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700126,0.01,0.3,35,28
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700127,0.00,0.0,35,22
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700128,0.00,0.0,45,30
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700129,0.00,0.0,37,19
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700130,0.00,0.0,37,12
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700131,0.00,0.0,45,23
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700201,0.00,0.0,45,20
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700202,0.00,0.0,39,-2
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700203,0.00,0.0,1,-9
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700204,0.04,0.5,40,-2
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700205,0.00,0.0,44,13
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700206,0.00,0.0,47,24
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700207,0.00,0.0,47,32
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700208,0.06,0.5,37,27
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700209,0.04,0.5,34,25
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700210,0.00,0.0,33,18
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700211,0.00,0.0,33,24
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700212,0.00,0.0,29,9
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700213,0.01,0.0,25,3
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700214,0.00,0.0,16,7
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700215,0.00,0.0,27,15
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700216,0.00,0.0,35,6
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700217,0.00,0.0,48,21
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700218,0.00,0.0,46,19
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700219,0.03,0.3,31,3
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700220,0.00,0.0,27,2
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700221,0.00,0.0,56,19
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700222,0.00,0.0,51,33
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700223,0.00,0.0,48,23
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700224,0.00,0.0,49,26
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700225,0.00,0.0,43,12
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700226,0.00,0.0,46,14
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700227,0.00,0.0,41,21
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700228,0.00,0.0,40,20
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700301,0.02,0.3,38,30
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700302,1.32,0.0,42,35
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700303,0.82,0.0,62,40
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700304,0.03,0.0,57,29
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700305,0.00,0.0,52,25
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700306,0.00,0.0,50,35
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700307,0.00,0.0,51,22
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700308,0.00,0.0,48,29
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700309,0.06,0.3,39,23
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700310,0.26,5.5,34,23
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700311,0.00,0.0,47,17
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700312,0.00,0.0,44,25
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700313,0.00,0.0,36,17
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700314,0.00,0.0,42,18
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700315,0.00,0.0,42,18
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700316,0.00,0.0,39,18
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700317,0.00,0.0,42,21
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700318,0.00,0.0,46,29
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700319,0.38,2.5,43,33
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700320,0.06,0.0,38,32
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700321,0.00,0.0,51,24
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700322,0.00,0.0,52,28
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700323,0.00,0.0,50,31
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700324,0.00,0.0,50,27
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700325,0.94,5.0,47,33
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700326,0.07,0.0,35,29
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700327,0.00,0.0,43,21
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700328,0.02,0.3,33,11
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700329,0.00,0.0,36,21
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700330,0.00,0.0,50,23
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700331,0.00,0.0,47,29
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700401,0.24,1.5,43,35
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700402,0.21,3.5,39,23
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700403,0.00,0.0,44,34
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700404,0.00,0.0,48,22
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700405,0.00,0.0,53,31
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700406,0.12,0.0,57,38
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700407,0.00,0.0,69,30
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700408,0.00,0.0,68,52
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700409,0.00,0.0,63,34
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700410,0.00,0.0,62,35
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700411,0.05,0.0,59,42
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700412,0.00,0.0,62,36
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700413,1.38,0.0,57,41
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700414,0.02,0.0,60,39
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700415,0.01,0.0,60,39
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700416,0.28,0.0,69,49
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700417,0.00,0.0,68,40
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700418,0.00,0.0,58,40
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700419,0.12,0.0,52,44
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700420,0.12,0.0,53,40
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700421,0.00,0.0,61,39
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700422,0.03,0.0,80,47
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700423,0.00,0.0,79,36
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700424,0.00,0.0,70,39
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700425,0.00,0.0,79,44
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700426,0.00,0.0,81,52
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700427,0.00,0.0,80,59
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700428,0.00,0.0,89,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700429,0.00,0.0,88,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700430,0.12,0.0,81,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700501,0.08,0.0,68,42
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700502,0.00,0.0,58,33
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700503,0.00,0.0,78,42
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700504,0.00,0.0,78,51
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700505,0.00,0.0,72,44
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700506,0.00,0.0,67,39
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700507,0.00,0.0,83,48
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700508,0.00,0.0,84,56
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700509,0.36,0.0,82,56
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700510,0.10,0.0,79,51
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700511,0.33,0.0,81,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700512,0.10,0.0,82,66
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700513,1.21,0.0,81,60
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700514,0.93,0.0,65,50
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700515,0.10,0.0,63,54
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700516,0.00,0.0,63,45
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700517,0.00,0.0,74,42
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700518,0.00,0.0,85,51
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700519,0.00,0.0,87,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700520,0.00,0.0,87,59
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700521,0.00,0.0,88,67
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700522,0.00,0.0,89,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700523,0.52,0.0,88,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700524,0.48,0.0,83,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700525,0.41,0.0,80,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700526,0.00,0.0,74,49
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700527,0.00,0.0,83,50
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700528,0.00,0.0,76,58
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700529,0.03,0.0,82,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700530,1.19,0.0,80,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700531,0.00,0.0,83,66
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700601,1.36,0.0,80,66
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700602,1.22,0.0,68,57
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700603,0.00,0.0,69,51
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700604,0.00,0.0,69,50
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700605,0.00,0.0,82,53
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700606,0.00,0.0,83,56
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700607,0.00,0.0,86,57
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700608,0.00,0.0,86,60
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700609,0.00,0.0,86,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700610,0.00,0.0,86,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700611,0.00,0.0,82,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700612,0.00,0.0,87,70
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700613,0.83,0.0,87,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700614,0.75,0.0,87,66
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700615,0.00,0.0,87,66
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700616,0.04,0.0,89,67
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700617,0.61,0.0,89,69
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700618,0.42,0.0,84,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700619,0.00,0.0,78,50
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700620,0.42,0.0,73,52
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700621,0.34,0.0,75,56
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700622,0.00,0.0,80,57
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700623,0.00,0.0,83,57
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700624,0.05,0.0,85,70
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700625,0.00,0.0,83,57
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700626,0.00,0.0,77,57
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700627,0.00,0.0,80,55
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700628,0.00,0.0,87,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700629,0.00,0.0,96,71
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700630,0.00,0.0,96,72
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700701,0.00,0.0,96,77
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700702,0.15,0.0,96,76
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700703,1.14,0.0,89,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700704,0.00,0.0,79,59
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700705,0.00,0.0,80,56
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700706,0.00,0.0,83,56
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700707,0.04,0.0,89,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700708,0.00,0.0,86,69
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700709,0.00,0.0,84,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700710,0.00,0.0,88,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700711,0.00,0.0,91,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700712,0.00,0.0,92,68
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700713,0.00,0.0,94,71
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700714,0.26,0.0,94,72
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700715,0.49,0.0,94,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700716,0.00,0.0,86,59
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700717,0.14,0.0,89,66
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700718,0.96,0.0,89,67
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700719,0.00,0.0,79,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700720,0.00,0.0,75,55
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700721,0.00,0.0,79,54
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700722,0.00,0.0,79,55
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700723,0.00,0.0,81,57
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700724,0.00,0.0,87,61
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700725,0.00,0.0,91,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700726,0.00,0.0,93,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700727,0.00,0.0,92,72
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700728,0.00,0.0,95,73
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700729,0.77,0.0,93,70
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700730,0.00,0.0,94,72
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700731,0.01,0.0,97,73
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700801,0.00,0.0,95,67
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700802,0.00,0.0,92,67
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700803,0.11,0.0,91,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700804,0.50,0.0,80,60
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700805,1.37,0.0,71,60
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700806,0.00,0.0,79,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700807,0.00,0.0,77,70
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700808,0.15,0.0,75,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700809,0.24,0.0,83,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700810,0.00,0.0,84,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700811,0.00,0.0,84,66
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700812,0.00,0.0,86,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700813,0.00,0.0,87,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700814,0.00,0.0,90,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700815,0.00,0.0,90,67
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700816,0.00,0.0,91,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700817,0.00,0.0,85,59
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700818,0.36,0.0,87,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700819,0.04,0.0,90,74
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700820,0.00,0.0,90,59
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700821,0.00,0.0,81,54
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700822,0.10,0.0,80,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700823,0.00,0.0,80,57
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700824,0.00,0.0,84,54
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700825,0.00,0.0,87,59
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700826,0.00,0.0,89,59
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700827,0.00,0.0,90,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700828,0.00,0.0,90,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700829,0.00,0.0,92,71
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700830,0.00,0.0,91,73
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700831,0.00,0.0,83,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700901,0.00,0.0,84,61
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700902,0.00,0.0,85,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700903,0.72,0.0,86,71
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700904,0.00,0.0,86,67
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19700905,0.00,0.0,84,60
